eveWatchLevel,eveWaveHeight,eveWaveLevel,eveWaveTime,mornWatchLevel,mornWaveHeight,mornWaveLevel,mornWaveTime,cxLevel,date,lunarDate,publishTime,station
一星,0.0,3.9,19:35,一星,0.0,3.7,07:40,小潮汛,1月14日,十二月廿三,2023年01月14日12时,七堡
一星,0.0,3.8,19:55,一星,0.0,3.6,08:00,小潮汛,1月14日,十二月廿三,2023年01月14日12时,三堡
一星,0.0,3.9,18:51,一星,0.0,3.7,06:53,小潮汛,1月14日,十二月廿三,2023年01月14日12时,下沙大桥
一星,0.0,3.8,20:45,一星,0.0,3.6,08:50,小潮汛,1月14日,十二月廿三,2023年01月14日12时,九溪
一星,0.0,3.8,20:23,一星,0.0,3.6,08:28,小潮汛,1月14日,十二月廿三,2023年01月14日12时,南星桥
一星,0.0,3.8,20:03,一星,0.0,3.6,08:08,小潮汛,1月14日,十二月廿三,2023年01月14日12时,城市阳台
一星,0.0,∕,16:47,一星,0.0,∕,04:39,小潮汛,1月14日,十二月廿三,2023年01月14日12时,大江东八工段（盐官）
一星,0.0,4.0,18:30,一星,0.0,3.8,06:30,小潮汛,1月14日,十二月廿三,2023年01月14日12时,萧山观潮城
一星,0.0,3.9,19:35,一星,0.0,3.7,07:40,小潮汛,1月14日,十二月廿三,2023年01月14日13时,七堡
一星,0.0,3.8,19:55,一星,0.0,3.6,08:00,小潮汛,1月14日,十二月廿三,2023年01月14日13时,三堡
一星,0.0,3.9,18:51,一星,0.0,3.7,06:53,小潮汛,1月14日,十二月廿三,2023年01月14日13时,下沙大桥
一星,0.0,3.8,20:45,一星,0.0,3.6,08:50,小潮汛,1月14日,十二月廿三,2023年01月14日13时,九溪
一星,0.0,3.8,20:23,一星,0.0,3.6,08:28,小潮汛,1月14日,十二月廿三,2023年01月14日13时,南星桥
一星,0.0,3.8,20:03,一星,0.0,3.6,08:08,小潮汛,1月14日,十二月廿三,2023年01月14日13时,城市阳台
一星,0.0,∕,16:47,一星,0.0,∕,04:39,小潮汛,1月14日,十二月廿三,2023年01月14日13时,大江东八工段（盐官）
一星,0.0,4.0,18:30,一星,0.0,3.8,06:30,小潮汛,1月14日,十二月廿三,2023年01月14日13时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日14时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日14时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日14时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日14时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日14时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日14时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日14时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日14时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日15时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日15时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日15时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日15时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日15时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日15时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日15时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日15时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日16时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日16时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日16时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日16时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日16时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日16时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日16时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日16时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日17时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日17时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日17时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日17时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日17时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日17时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日17时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日17时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日18时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日18时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日18时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日18时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日18时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日18时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日18时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日18时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日19时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日19时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日19时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日19时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日19时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日19时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日19时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日19时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日20时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日20时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日20时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日20时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日20时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日20时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日20时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日20时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日21时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日21时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日21时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日21时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日21时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日21时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日21时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日21时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日22时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日22时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日22时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日22时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日22时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日22时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日22时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日22时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月14日23时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月14日23时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月14日23时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月14日23时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月14日23时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月14日23时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月14日23时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月14日23时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日00时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日00时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日00时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日00时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日00时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日00时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日00时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日00时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日01时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日01时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日01时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日01时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日01时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日01时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日01时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日01时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日02时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日02时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日02时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日02时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日02时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日02时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日02时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日02时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日03时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日03时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日03时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日03时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日03时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日03时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日03时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日03时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日04时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日04时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日04时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日04时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日04时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日04时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日04时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日04时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日05时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日05时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日05时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日05时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日05时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日05时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日05时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日05时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日06时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日06时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日06时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日06时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日06时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日06时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日06时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日06时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日07时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日07时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日07时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日07时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日07时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日07时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日07时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日07时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日08时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日08时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日08时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日08时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日08时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日08时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日08时,大江东八工段（盐官）
一星,0.0,3.9,19:30,一星,0.0,4.0,07:30,小潮汛,1月15日,十二月廿四,2023年01月15日08时,萧山观潮城
一星,0.0,4.0,20:40,一星,0.0,4.0,08:40,小潮汛,1月15日,十二月廿四,2023年01月15日09时,七堡
一星,0.0,4.0,21:01,一星,0.0,4.0,09:00,小潮汛,1月15日,十二月廿四,2023年01月15日09时,三堡
一星,0.0,3.9,19:53,一星,0.0,4.0,07:53,小潮汛,1月15日,十二月廿四,2023年01月15日09时,下沙大桥
一星,0.0,4.1,21:56,一星,0.0,4.1,09:51,小潮汛,1月15日,十二月廿四,2023年01月15日09时,九溪
一星,0.0,4.0,21:32,一星,0.0,4.0,09:28,小潮汛,1月15日,十二月廿四,2023年01月15日09时,南星桥
一星,0.0,4.0,21:10,一星,0.0,4.0,09:08,小潮汛,1月15日,十二月廿四,2023年01月15日09时,城市阳台
一星,0.0,∕,17:39,一星,0.0,∕,05:39,小潮汛,1月15日,十二月廿四,2023年01月15日09时,大江东八工段（盐官）
